/raid/ganesh/pdadiga/rishabh/dataset/newsonair_v5/gujarati
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_92.wav	154880
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_6.wav	111360
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_119.wav	48640
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_24.wav	57280
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_118.wav	83840
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_14.wav	182400
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_93.wav	138560
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_40.wav	59200
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_39.wav	165440
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_101.wav	110080
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_75.wav	233280
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_31.wav	54080
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_13.wav	113920
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_78.wav	51840
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_12.wav	118720
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_18.wav	147520
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_11.wav	65920
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_54.wav	89280
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_117.wav	80640
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_77.wav	88320
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_25.wav	80960
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_84.wav	123840
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_102.wav	107840
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_47.wav	75520
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_120.wav	74880
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_85.wav	214080
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_66.wav	104640
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_32.wav	107520
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_100.wav	77440
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_33.wav	63680
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_34.wav	60480
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_43.wav	116480
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_91.wav	104320
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_76.wav	95040
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_116.wav	83200
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_17.wav	119040
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_103.wav	143360
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_86.wav	141440
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_114.wav	158400
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_36.wav	124480
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_63.wav	102720
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_104.wav	31680
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_7.wav	87680
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_22.wav	66240
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_35.wav	145920
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_19.wav	104320
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_111.wav	6720
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_21.wav	86400
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_62.wav	227200
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_112.wav	150080
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_71.wav	62080
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_70.wav	116800
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_98.wav	103680
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_50.wav	66880
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_95.wav	177280
NSD-Gujarati-Gujarati-0745-0755-202131682729/sent_23.wav	48960
